,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,hour,weekend,weekday
11026,40.71,-74.007,40.736999999999995,-73.987,11,1,1
5407,40.760999999999996,-73.985,40.751,-73.991,18,1,1
11961,40.743,-73.977,40.727,-73.985,22,1,1
22749,40.788000000000004,-73.977,40.803000000000004,-73.967,17,1,1
7288,40.789,-73.976,40.764,-73.997,10,1,1
7410,40.756,-73.968,40.75,-73.972,4,1,1
46127,40.787,-73.95,40.787,-73.95,14,2,2
20467,40.782,-73.956,40.778,-73.956,20,1,1
15814,40.766999999999996,-73.96300000000002,40.782,-73.979,14,1,1
49089,40.759,-73.96600000000002,40.751,-73.971,20,1,1
26266,40.742,-73.975,40.753,-73.972,15,1,1
20293,40.733000000000004,-73.987,40.719,-73.991,18,1,1
5634,40.756,-73.975,40.771,-73.964,10,1,1
25043,40.736999999999995,-73.997,40.74,-73.986,0,1,1
48814,40.756,-73.977,40.766999999999996,-73.955,15,1,1
52261,40.777,-73.946,40.778,-73.952,18,1,1
19851,40.739000000000004,-73.987,40.74800000000001,-73.98100000000002,15,1,1
15643,40.751,-73.994,40.769,-73.988,9,2,2
17442,40.745,-74.002,40.762,-73.98,14,1,1
8360,40.744,-73.98899999999998,40.736,-73.98899999999998,18,1,1
13510,40.783,-73.94800000000002,40.758,-73.96600000000002,22,1,1
33663,40.749,-73.896,40.757,-73.921,8,1,1
38315,40.703,-74.013,40.76,-73.969,12,1,1
34958,40.756,-73.998,40.755,-73.976,11,1,1
11262,40.758,-73.969,40.783,-73.957,12,1,1
55490,40.723,-74.003,40.798,-73.971,16,1,1
12505,40.754,-73.94800000000002,40.758,-73.918,4,1,1
26317,40.726,-73.992,40.723,-73.999,14,1,1
9430,40.718,-73.991,40.754,-73.982,8,1,1
49147,40.765,-73.964,40.766,-73.955,7,2,2
50503,40.78,-73.962,40.762,-73.975,14,1,1
21023,40.75,-73.991,40.745,-73.98100000000002,21,1,1
27477,40.747,-73.983,40.76,-73.99600000000002,21,1,1
29920,40.781,-73.961,40.764,-73.97399999999998,10,1,1
29421,40.779,-73.962,40.751999999999995,-73.98,16,1,1
2046,40.681,-73.997,40.681,-73.997,17,1,1
7571,40.76300000000001,-73.98100000000002,40.760999999999996,-73.975,11,1,1
28215,40.747,-73.99,40.774,-73.872,17,1,1
23386,40.769,-73.863,40.756,-73.986,21,1,1
8450,40.744,-73.983,40.735,-73.988,15,1,1
22764,40.751999999999995,-73.977,40.816,-73.908,23,1,1
23688,40.714,-74.014,40.742,-73.99,16,1,1
25654,40.766999999999996,-73.969,40.772,-73.961,21,1,1
59048,40.766999999999996,-73.969,40.754,-73.977,10,2,2
45806,40.751999999999995,-73.97800000000002,40.71,-74.014,12,1,1
55002,40.71,-74.012,40.722,-73.986,20,1,1
47522,40.751,-73.994,40.751,-73.994,9,1,1
39624,40.84,-73.94,40.834,-73.946,23,1,1
6763,40.751,-74.007,40.742,-73.992,12,1,1
21251,40.747,-73.997,40.743,-73.993,12,1,1
23768,40.805,-73.96600000000002,40.799,-73.952,20,1,1
12684,40.725,-74.003,40.666,-73.952,23,1,1
17721,40.766999999999996,-73.954,40.759,-73.961,18,1,1
33684,40.741,-73.973,40.755,-73.965,21,1,1
6214,40.743,-73.99600000000002,40.736999999999995,-73.982,23,1,1
51884,40.758,-73.982,40.760999999999996,-73.98899999999998,18,1,1
52123,40.76,-73.977,40.766999999999996,-73.967,20,1,1
19632,40.77,-73.984,40.781,-73.976,13,1,1
41377,40.731,-73.992,40.849000000000004,-73.936,3,1,1
9326,40.759,-73.985,40.725,-74.00399999999998,23,1,1
47060,40.721,-73.844,40.732,-73.815,2,1,1
53729,40.784,-73.954,40.771,-73.98100000000002,11,1,1
49665,40.760999999999996,-73.982,40.765,-73.97800000000002,23,1,1
44794,40.736,-73.985,40.739000000000004,-73.998,11,1,1
31224,40.717,-73.991,40.723,-74.005,9,1,1
60148,40.742,-73.993,40.705,-74.01,13,1,1
14266,40.787,-73.979,40.78,-73.98,20,1,1
60956,40.749,-73.991,40.775999999999996,-73.95,22,1,1
51899,40.73,-73.993,40.753,-73.971,19,1,1
54732,40.755,-73.97399999999998,40.75,-73.975,2,1,1
21412,40.758,-73.985,40.747,-73.992,23,1,1
41281,40.75,-73.973,40.756,-73.987,12,1,1
16805,40.744,-74.007,40.74,-73.995,11,1,1
30794,40.745,-73.999,40.760999999999996,-74.0,12,1,1
36232,40.756,-73.994,40.736999999999995,-73.991,14,1,1
12664,40.764,-73.988,40.736999999999995,-74.006,21,1,1
56959,40.726,-74.008,40.744,-73.98899999999998,13,1,1
14997,40.744,-74.002,40.764,-73.969,13,1,1
55208,40.725,-73.99600000000002,40.728,-73.985,20,1,1
49914,40.769,-73.964,40.804,-73.965,17,1,1
16563,40.76300000000001,-73.969,40.732,-74.00399999999998,20,1,1
35217,40.777,-73.957,40.74800000000001,-73.979,9,1,1
32286,40.765,-73.98100000000002,40.78,-73.961,18,1,1
49357,40.77,-73.958,40.747,-73.891,23,1,1
33472,40.759,-73.984,40.769,-73.983,0,1,1
42558,40.735,-74.002,40.746,-73.99600000000002,16,1,1
41095,40.762,-73.975,40.645,-73.954,6,1,1
52950,40.747,-73.997,40.762,-73.99,17,1,1
56430,40.771,-73.987,40.8,-73.971,18,1,1
37861,40.75,-73.977,40.694,-73.991,11,1,1
49099,40.744,-73.975,40.757,-73.99,7,1,1
13665,40.742,-73.997,40.714,-74.003,8,1,1
13084,40.764,-73.982,40.762,-73.925,21,1,1
21086,40.74800000000001,-73.993,40.739000000000004,-73.985,22,1,1
57106,40.764,-73.98100000000002,40.75,-73.994,22,1,1
19237,40.751,-73.969,40.757,-73.964,18,1,1
53003,40.745,-73.983,40.74,-74.006,15,1,1
29926,40.771,-73.982,40.773,-73.953,16,1,1
39575,40.728,-73.991,40.711,-74.007,19,1,1
4169,40.774,-73.875,40.751999999999995,-73.97399999999998,21,2,2
29684,40.774,-73.965,40.764,-73.97399999999998,14,1,1
22206,40.754,-73.988,40.765,-73.973,20,1,1
41874,40.717,-73.99600000000002,40.785,-73.94800000000002,17,1,1
23150,40.783,-73.97800000000002,40.775,-73.96300000000002,15,1,1
50410,40.760999999999996,-73.995,40.765,-73.988,15,1,1
6333,40.728,-74.007,40.742,-73.985,19,1,1
19768,40.765,-73.988,40.745,-73.991,23,2,2
48168,40.742,-73.993,40.736,-73.997,22,1,1
49541,40.768,-73.907,40.747,-73.82600000000002,6,1,1
17552,40.782,-73.949,40.76300000000001,-73.968,17,1,1
27318,40.766,-73.955,40.75,-73.979,8,1,1
9718,40.768,-73.96600000000002,40.755,-73.97800000000002,20,1,1
18417,40.751999999999995,-73.994,40.760999999999996,-73.994,13,1,1
38779,40.751,-73.89,40.724000000000004,-73.881,21,1,1
58657,40.735,-74.006,40.731,-73.992,13,1,1
35969,40.77,-73.96,40.765,-73.968,20,1,1
22858,40.722,-73.997,40.757,-73.964,13,1,1
16992,40.754,-73.985,40.735,-73.994,21,1,1
47045,40.758,-73.98899999999998,40.754,-73.994,19,1,1
27778,40.694,-73.992,40.696999999999996,-73.987,20,1,1
32443,40.79,-73.97,40.787,-73.97800000000002,19,1,1
2479,40.73,-73.99,40.749,-73.982,10,1,1
14948,40.755,-73.965,40.755,-73.984,5,1,1
11404,40.739000000000004,-73.985,40.73,-73.993,21,1,1
45763,40.792,-73.97399999999998,40.760999999999996,-73.983,9,1,1
12581,40.766999999999996,-73.979,40.739000000000004,-74.006,15,1,1
25190,40.756,-73.968,40.717,-73.992,10,1,1
26474,40.715,-74.008,40.76,-73.986,16,1,1
60507,40.766,-73.954,40.709,-74.008,8,1,1
50047,40.781,-73.983,40.797,-73.972,14,1,1
6606,40.75,-73.98899999999998,40.735,-74.006,15,1,1
48166,40.741,-73.994,40.826,-73.95100000000002,23,1,1
5885,40.753,-73.98100000000002,40.76300000000001,-73.972,13,1,1
52129,40.773,-73.946,40.774,-73.87100000000002,11,1,1
43634,40.77,-73.863,40.757,-73.972,12,1,1
28829,40.74800000000001,-73.997,40.765,-73.984,9,1,1
4949,40.738,-73.997,40.775,-73.959,16,1,1
35403,40.782,-73.952,40.788000000000004,-73.953,15,1,1
50144,40.73,-74.001,40.66,-73.96300000000002,0,1,1
19514,40.775,-73.961,40.78,-73.956,17,1,1
40911,40.74,-73.986,40.702,-73.987,22,1,1
50389,40.762,-73.983,40.766999999999996,-73.993,11,1,1
58736,40.758,-73.988,40.77,-73.955,2,1,1
58099,40.775,-73.983,40.787,-73.975,17,1,1
8795,40.77,-73.995,40.736,-73.999,11,1,1
55913,40.759,-73.969,40.72,-73.96300000000002,23,1,1
6284,40.747,-73.985,40.755,-74.003,18,1,1
9746,40.705,-74.017,40.705,-74.01,12,1,1
20308,40.758,-73.96300000000002,40.751,-73.979,8,1,1
36253,40.756,-73.976,40.743,-73.979,23,1,1
5143,40.801,-73.96600000000002,40.788000000000004,-73.956,8,1,1
19608,40.739000000000004,-74.008,40.74800000000001,-73.975,3,1,1
37524,40.74800000000001,-73.976,40.765,-73.98100000000002,0,1,1
14453,40.745,-73.987,40.744,-73.97800000000002,8,1,1
5775,40.731,-73.999,40.724000000000004,-73.988,21,1,1
26149,40.736999999999995,-73.995,40.745,-73.991,16,1,1
30318,40.769,-73.988,40.777,-73.984,19,1,1
42221,40.751999999999995,-73.972,40.765,-73.994,22,1,1
57616,40.724000000000004,-73.988,40.757,-73.982,16,1,1
53395,40.762,-73.979,40.784,-73.947,19,1,1
32289,40.754,-73.987,40.762,-73.99,0,1,1
48463,40.764,-73.956,40.751999999999995,-73.976,19,1,1
6312,40.75,-73.991,40.741,-73.99,14,1,1
48655,40.802,-73.968,40.812,-73.959,19,1,1
21718,40.766,-73.982,40.756,-73.975,13,1,1
52304,40.715,-74.016,40.719,-73.988,16,1,1
15914,40.728,-73.979,40.733000000000004,-73.987,1,1,1
4082,40.739000000000004,-73.984,40.793,-73.939,8,1,1
25362,40.751999999999995,-73.975,40.755,-73.987,21,1,1
60352,40.732,-74.001,40.73,-73.987,17,1,1
33298,40.777,-73.982,40.801,-73.96,23,1,1
34796,40.729,-73.992,40.736999999999995,-73.98899999999998,23,1,1
3445,40.757,-73.96300000000002,40.783,-73.977,17,1,1
25547,40.732,-74.00399999999998,40.71,-74.017,1,1,1
726,40.759,-73.987,40.756,-73.97800000000002,22,1,1
7976,40.736,-73.994,40.714,-73.961,13,1,1
49901,40.724000000000004,-73.99600000000002,40.711,-74.006,19,1,1
43528,40.757,-73.987,40.762,-73.98100000000002,19,1,1
42232,40.648,-73.78399999999998,40.762,-73.979,12,1,1
27390,40.746,-73.99,40.762,-73.976,13,1,1
7237,40.765,-73.973,40.771,-73.96600000000002,21,1,1
5857,40.765,-73.914,40.768,-73.921,0,1,1
23689,40.74,-73.987,40.75,-73.979,8,2,2
34896,40.755,-73.975,40.647,-73.79,18,1,1
45315,40.77,-73.965,40.756,-74.003,9,1,1
3171,40.75,-73.977,40.741,-73.992,17,1,1
36346,40.745,-73.976,40.739000000000004,-73.992,11,1,1
29611,40.76300000000001,-73.97399999999998,40.751999999999995,-73.976,12,1,1
39694,40.815,-73.936,40.803000000000004,-73.934,6,1,1
20522,40.762,-73.961,40.778,-73.97800000000002,14,1,1
56929,40.726,-74.008,40.751,-73.986,21,1,1
60054,40.765,-73.98,40.768,-73.956,23,1,1
7604,40.777,-73.952,40.704,-74.01100000000002,0,1,1
1244,40.74,-74.006,40.756,-73.98899999999998,3,1,1
39986,40.756,-73.972,40.765,-73.99600000000002,18,1,1
28052,40.749,-73.982,40.738,-73.99600000000002,4,1,1
57156,40.76300000000001,-73.972,40.772,-73.967,10,1,1
44790,40.741,-73.982,40.738,-73.991,12,1,1
45388,40.742,-73.986,40.771,-73.96,21,2,2
2084,40.766,-73.982,40.751,-73.975,16,1,1
30626,40.746,-73.994,40.639,-73.97,23,1,1
53103,40.766999999999996,-73.986,40.74,-73.979,22,1,1
59776,40.766,-73.952,40.766,-73.98,9,1,1
2233,40.781,-73.973,40.754,-73.97800000000002,19,1,1
22693,40.742,-73.97399999999998,40.724000000000004,-73.979,0,1,1
37768,40.645,-73.782,40.728,-73.991,20,2,2
58568,40.758,-73.96600000000002,40.755,-73.988,16,1,1
19229,40.773,-73.983,40.78,-73.962,12,1,1
42724,40.744,-73.99600000000002,40.771,-73.953,2,1,1
18093,40.649,-73.78399999999998,40.76300000000001,-73.98,14,1,1
20161,40.751,-73.97800000000002,40.705999999999996,-74.006,11,1,1
59367,40.788000000000004,-73.977,40.755,-73.977,0,1,1
48783,40.769,-73.97,40.803000000000004,-73.964,23,1,1
14466,40.746,-73.998,40.749,-73.999,22,1,1
40730,40.75,-73.993,40.71,-74.014,18,1,1
35006,40.78,-73.955,40.83,-73.921,20,1,1
46511,40.771,-73.964,40.757,-73.973,14,1,1
28143,40.785,-73.958,40.789,-73.967,16,1,1
46947,40.707,-73.93,40.747,-73.97800000000002,19,1,1
2617,40.729,-73.97800000000002,40.713,-74.01,16,1,1
10756,40.754,-73.99600000000002,40.743,-73.99,9,2,2
3911,40.78,-73.98,40.786,-73.98,10,1,1
30926,40.76,-73.98,40.754,-73.982,18,1,1
15280,40.742,-73.98100000000002,40.69,-73.99,9,1,1
7875,40.772,-73.905,40.751999999999995,-73.971,7,1,1
57565,40.705,-74.01,40.745,-73.977,21,1,1
19846,40.768,-73.985,40.762,-73.985,18,1,1
31154,40.78,-73.947,40.736999999999995,-73.98100000000002,5,1,1
26839,40.766,-73.98,40.749,-73.982,21,1,1
2050,40.707,-74.017,40.719,-74.009,13,1,1
12310,40.73,-73.98899999999998,40.75,-73.973,0,1,1
27195,40.74800000000001,-74.005,40.764,-73.976,9,1,1
1166,40.72,-73.999,40.812,-73.938,4,1,1
57551,40.751,-74.001,40.75,-73.995,8,1,1
22230,40.775999999999996,-73.94800000000002,40.775999999999996,-73.96,11,1,1
31833,40.746,-73.984,40.751999999999995,-73.97800000000002,19,1,1
44451,40.746,-73.984,40.755,-73.97399999999998,16,1,1
14393,40.764,-73.97800000000002,40.768,-73.982,21,1,1
33423,40.738,-73.98,40.742,-74.008,17,1,1
19986,40.713,-74.014,40.76,-73.99,16,1,1
9821,40.760999999999996,-73.979,40.78,-73.975,23,1,1
3602,40.729,-74.006,40.711,-74.009,15,1,1
40621,40.734,-73.991,40.778,-73.94800000000002,0,1,1
41549,40.728,-74.00399999999998,40.736,-73.983,19,1,1
19571,40.758,-73.988,40.782,-73.972,23,1,1
37867,40.759,-73.977,40.760999999999996,-73.984,14,1,1
28884,40.756,-73.982,40.746,-73.994,9,1,1
18787,40.645,-73.777,40.732,-73.9,7,1,1
44396,40.762,-73.975,40.741,-73.979,14,1,1
57436,40.764,-73.973,40.778,-73.979,21,1,1
45862,40.74800000000001,-73.988,40.736,-73.987,23,1,1
33006,40.779,-73.958,40.77,-73.952,8,1,1
30011,40.779,-73.956,40.775999999999996,-73.96,20,1,1
60354,40.755,-73.995,40.73,-73.991,15,1,1
50732,40.766999999999996,-73.956,40.796,-73.937,10,1,1
46765,40.772,-73.956,40.768,-73.984,19,1,1
59353,40.771,-73.954,40.75,-73.97800000000002,13,1,1
19290,40.759,-73.96600000000002,40.751,-73.972,9,1,1
42432,40.743,-73.919,40.765,-73.958,7,1,1
31314,40.77,-73.86399999999998,40.754,-73.984,16,1,1
48887,40.753,-73.994,40.764,-73.99600000000002,11,1,1
52351,40.732,-74.001,40.727,-73.991,19,1,1
12214,40.775999999999996,-73.911,40.765,-73.887,11,1,1
56861,40.747,-73.98100000000002,40.760999999999996,-73.973,18,1,1
59747,40.759,-73.987,40.756,-74.003,16,1,1
20753,40.774,-73.87100000000002,40.847,-73.819,13,1,1
7753,40.738,-73.98899999999998,40.766999999999996,-73.982,17,1,1
23872,40.749,-73.969,40.751,-73.99,11,1,1
11237,40.736999999999995,-74.008,40.729,-74.006,14,1,1
48643,40.721,-73.988,40.695,-73.92399999999998,1,1,1
54192,40.738,-73.988,40.754,-73.976,15,1,1
21304,40.645,-73.782,40.760999999999996,-73.983,23,1,1
2884,40.736,-73.988,40.745,-73.999,18,1,1
20335,40.77,-73.96300000000002,40.775,-73.991,14,1,1
46107,40.783,-73.98100000000002,40.77,-73.95100000000002,21,1,1
15169,40.764,-73.962,40.709,-74.01899999999998,19,1,1
2662,40.773,-73.99,40.787,-73.973,12,1,1
8216,40.743,-73.977,40.732,-73.97399999999998,19,1,1
24876,40.738,-73.995,40.773,-73.949,23,1,1
21254,40.705,-74.012,40.73,-73.98100000000002,20,1,1
41405,40.769,-73.98100000000002,40.743,-73.97800000000002,8,1,1
19752,40.782,-73.979,40.794000000000004,-73.976,12,1,1
32057,40.764,-73.954,40.775,-73.954,15,1,1
15485,40.766999999999996,-73.969,40.771,-73.959,11,1,1
56782,40.741,-74.008,40.766,-73.98100000000002,20,1,1
8691,40.77,-73.955,40.757,-73.975,6,1,1
38637,40.806,-73.965,40.75,-73.995,5,1,1
48694,40.751999999999995,-73.976,40.746,-73.971,12,1,1
36586,40.747,-74.00399999999998,40.753,-73.97800000000002,19,1,1
52794,40.775999999999996,-73.944,40.78,-73.953,19,1,1
20487,40.764,-73.97399999999998,40.747,-73.985,20,1,1
12473,40.749,-73.973,40.762,-73.961,8,1,1
9427,40.754,-73.982,40.718,-73.999,14,1,1
40803,40.736999999999995,-73.98899999999998,40.760999999999996,-73.975,11,1,1
3259,40.705,-74.007,40.760999999999996,-73.967,2,1,1
55024,40.704,-74.009,40.719,-73.99,20,1,1
2534,40.778,-73.961,40.787,-73.954,12,1,1
26737,40.711,-74.009,40.719,-74.012,20,1,1
13427,40.755,-73.973,40.759,-73.999,8,1,1
17466,40.768,-73.971,40.757,-73.98899999999998,14,1,1
55516,40.711999999999996,-74.01,40.707,-74.013,10,1,1
15677,40.739000000000004,-73.992,40.718,-73.992,19,1,1
24932,40.77,-73.962,40.766,-73.953,22,1,1
36063,40.758,-73.969,40.779,-73.956,9,1,1
1196,40.754,-73.97800000000002,40.696,-73.846,0,1,1
3393,40.753,-73.986,40.77,-73.865,7,1,1
39402,40.741,-74.001,40.745,-73.987,18,1,1
28280,40.744,-74.007,40.808,-73.964,10,1,1
49542,40.73,-73.99,40.734,-73.999,2,1,1
5465,40.777,-73.955,40.785,-73.955,12,1,1
11035,40.764,-73.98100000000002,40.747,-73.98899999999998,13,1,1
48751,40.781,-73.953,40.793,-73.941,19,1,1
1914,40.774,-73.97800000000002,40.751999999999995,-73.975,21,1,1
51236,40.742,-73.99,40.741,-73.999,18,1,1
36640,40.760999999999996,-73.999,40.759,-73.988,11,1,1
42182,40.746,-73.97800000000002,40.766,-73.96300000000002,6,1,1
14230,40.758,-74.001,40.751999999999995,-73.993,10,1,1
58166,40.73,-74.007,40.74800000000001,-74.006,17,1,1
10698,40.758,-73.962,40.764,-73.969,18,1,1
42164,40.754,-73.976,40.732,-74.003,15,1,1
29793,40.719,-73.99,40.743,-73.97399999999998,10,1,1
14135,40.734,-73.987,40.759,-73.968,0,1,1
26619,40.762,-73.99,40.745,-73.999,1,1,1
21525,40.738,-73.991,40.741,-73.982,21,1,1
36545,40.771,-73.967,40.786,-73.955,8,1,1
31481,40.741,-74.006,40.711,-74.016,2,1,1
57698,40.711,-74.016,40.768,-73.98100000000002,15,1,1
50716,40.799,-73.969,40.722,-73.993,18,1,1
52231,40.723,-73.982,40.77,-73.95100000000002,20,1,1
31021,40.765,-73.98100000000002,40.772,-73.962,17,1,1
13521,40.757,-73.964,40.771,-73.954,8,1,1
3729,40.745,-73.991,40.765,-73.995,23,1,1
21743,40.771,-73.96300000000002,40.766999999999996,-73.968,19,1,1
56963,40.722,-73.998,40.739000000000004,-73.983,17,1,1
55479,40.768,-73.991,40.760999999999996,-73.982,10,1,1
40798,40.723,-73.988,40.725,-73.98100000000002,22,1,1
27203,40.742,-73.98,40.757,-73.992,21,1,1
24040,40.751999999999995,-73.97800000000002,40.75,-73.97,20,1,1
1132,40.705,-74.016,40.716,-74.014,15,1,1
20279,40.745,-74.006,40.736999999999995,-73.991,3,1,1
14667,40.764,-73.97399999999998,40.758,-73.98,14,1,1
45096,40.78,-73.957,40.756,-74.003,14,1,1
46192,40.739000000000004,-73.98899999999998,40.751,-73.97800000000002,16,1,1
18311,40.793,-73.975,40.787,-73.979,14,1,1
36099,40.714,-74.009,40.733000000000004,-74.001,9,1,1
36719,40.738,-74.009,40.772,-73.95100000000002,3,1,1
21420,40.74,-73.995,40.73,-73.98,12,1,1
39358,40.775,-73.988,40.76300000000001,-73.972,8,1,1
48592,40.806999999999995,-73.961,40.784,-73.958,14,1,1
15138,40.741,-74.008,40.76300000000001,-73.982,14,1,1
4892,40.76300000000001,-73.982,40.772,-73.982,14,1,1
19681,40.747,-73.988,40.773,-73.96300000000002,22,1,1
29480,40.765,-73.961,40.781,-73.984,10,1,1
3747,40.768,-73.983,40.777,-73.976,17,1,1
5577,40.738,-73.99,40.745,-73.98899999999998,22,1,1
6419,40.744,-73.983,40.749,-73.995,9,1,1
26807,40.762,-73.986,40.751,-73.976,11,1,1
261,40.775999999999996,-73.976,40.788000000000004,-73.956,14,1,1
29351,40.751999999999995,-73.97800000000002,40.751999999999995,-73.99,8,1,1
38388,40.759,-73.967,40.857,-73.916,18,1,1
8418,40.768,-73.986,40.760999999999996,-73.987,0,1,1
45624,40.744,-73.977,40.738,-73.98100000000002,12,1,1
33074,40.732,-74.007,40.749,-73.975,17,1,1
51622,40.727,-73.99600000000002,40.745,-73.98100000000002,1,1,1
4827,40.731,-73.99,40.785,-73.949,1,1,1
57124,40.778,-73.97399999999998,40.783,-73.958,12,1,1
589,40.736999999999995,-73.997,40.762,-73.99600000000002,16,1,1
12477,40.781,-73.97800000000002,40.802,-73.969,14,1,1
57430,40.765,-73.961,40.749,-73.98,18,1,1
53854,40.705999999999996,-74.006,40.719,-74.009,12,1,1
5102,40.773,-73.949,40.762,-73.959,11,1,1
20999,40.756,-73.975,40.765,-73.962,16,1,1
19467,40.760999999999996,-73.972,40.760999999999996,-73.98,15,1,1
19315,40.734,-73.999,40.764,-73.972,13,1,1
5789,40.757,-73.983,40.713,-73.828,14,1,1
21592,40.741,-74.008,40.722,-73.992,13,1,1
16596,40.76300000000001,-73.98100000000002,40.76,-73.985,21,1,1
43903,40.729,-74.01,40.738,-74.009,13,1,1
6382,40.733000000000004,-74.0,40.731,-73.98899999999998,19,1,1
3380,40.649,-73.783,40.744,-73.923,23,1,1
36107,40.766999999999996,-73.965,40.753,-73.975,12,1,1
5423,40.735,-74.002,40.715,-73.96,23,1,1
51012,40.724000000000004,-73.982,40.723,-73.988,16,1,1
45158,40.736999999999995,-73.987,40.769,-73.961,14,1,1
9278,40.736,-73.98899999999998,40.738,-73.98100000000002,18,1,1
14932,40.769,-73.961,40.683,-73.967,6,1,1
13683,40.774,-73.952,40.775,-73.979,13,1,1
18402,40.76,-73.991,40.722,-73.992,21,1,1
53263,40.783,-73.97800000000002,40.736,-73.81,22,1,1
29529,40.755,-73.991,40.775,-73.96300000000002,5,1,1
9827,40.756,-73.998,40.764,-73.983,19,1,1
55430,40.747,-73.997,40.749,-73.979,13,1,1
52041,40.74800000000001,-73.98100000000002,40.755,-73.987,14,1,1
36685,40.734,-73.991,40.744,-74.0,17,1,1
17349,40.756,-73.964,40.765,-73.958,9,1,1
54166,40.755,-73.965,40.73,-73.984,18,1,1
27133,40.735,-73.991,40.760999999999996,-73.987,19,1,1
4211,40.733000000000004,-73.97800000000002,40.805,-73.953,22,1,1
21112,40.733000000000004,-73.991,40.731,-73.998,21,1,1
57795,40.721,-73.997,40.779,-73.953,0,1,1
54090,40.771,-73.96600000000002,40.758,-73.979,12,1,1
10682,40.765,-73.975,40.757,-73.983,11,1,1
42180,40.745,-73.992,40.742,-73.985,20,1,1
6883,40.757,-73.99,40.759,-73.979,6,2,2
44065,40.729,-73.992,40.835,-73.944,0,1,1
2436,40.764,-73.977,40.758,-73.96300000000002,20,1,1
46570,40.78,-73.957,40.778,-73.983,16,1,1
1813,40.732,-73.99,40.738,-73.992,17,1,1
56018,40.749,-73.992,40.742,-73.98899999999998,1,1,1
970,40.729,-73.987,40.75,-73.991,0,1,1
19212,40.762,-73.993,40.774,-73.98899999999998,21,1,1
38417,40.758,-73.975,40.782,-73.98100000000002,18,1,1
43310,40.751,-73.991,40.757,-74.00399999999998,0,1,1
54589,40.774,-73.875,40.78,-73.983,23,1,1
7016,40.754,-73.97399999999998,40.745,-73.985,18,1,1
9455,40.757,-73.987,40.74800000000001,-73.97399999999998,21,1,1
4292,40.735,-73.986,40.755,-73.973,8,1,1
48881,40.75,-73.98100000000002,40.765,-73.969,15,1,1
24331,40.724000000000004,-74.008,40.725,-73.99600000000002,7,1,1
22005,40.742,-73.975,40.760999999999996,-73.98,16,1,1
14996,40.734,-74.006,40.723,-74.01,15,1,1
58305,40.771,-73.987,40.758,-73.99,17,1,1
59074,40.779,-73.94800000000002,40.778,-73.952,10,1,1
29660,40.742,-73.975,40.758,-73.96300000000002,10,1,1
40026,40.762,-73.96600000000002,40.762,-73.979,21,1,1
4019,40.751,-73.979,40.766999999999996,-73.982,2,1,1
8769,40.646,-73.78399999999998,40.744,-73.984,20,1,1
55442,40.731,-74.00399999999998,40.738,-74.006,8,1,1
19167,40.783,-73.98100000000002,40.791,-73.975,20,1,1
23876,40.775,-73.954,40.741,-73.97800000000002,22,1,1
37428,40.741,-73.98899999999998,40.766,-73.97,20,1,1
15721,40.73,-74.003,40.71,-74.015,16,1,1
45601,40.742,-73.985,40.751,-73.972,15,1,1
36830,40.779,-73.962,40.76300000000001,-73.983,14,1,1
6840,40.772,-73.947,40.765,-73.955,7,2,2
58220,40.746,-73.992,40.757,-73.988,12,1,1
55488,40.782,-73.952,40.766,-73.954,13,1,1
7645,40.743,-73.97800000000002,40.734,-73.987,13,1,1
17136,40.765,-73.97,40.764,-73.956,14,1,1
34807,40.76300000000001,-73.976,40.775,-73.956,22,1,1
23461,40.768,-73.982,40.76,-73.985,18,1,1
52037,40.757,-73.969,40.771,-73.96,14,1,1
41892,40.753,-73.96600000000002,40.77,-73.953,12,1,1
42721,40.757,-73.99,40.765,-73.98100000000002,18,1,1
53212,40.72,-73.96300000000002,40.732,-73.993,0,1,1
58734,40.743,-73.977,40.733000000000004,-73.986,19,1,1
615,40.757,-74.001,40.747,-73.982,15,1,1
26624,40.687,-73.97800000000002,40.672,-73.964,19,1,1
8421,40.725,-73.99600000000002,40.764,-73.929,21,1,1
36403,40.717,-74.001,40.751999999999995,-73.97399999999998,13,1,1
21213,40.726,-73.992,40.736999999999995,-74.008,23,1,1
29794,40.743,-73.992,40.765,-73.991,19,1,1
29651,40.778,-73.959,40.775999999999996,-73.988,11,1,1
43764,40.762,-73.975,40.725,-73.998,10,1,1
56477,40.76300000000001,-73.97399999999998,40.757,-73.988,16,1,1
4332,40.741,-73.994,40.755,-73.99,11,1,1
40659,40.751,-73.975,40.744,-73.984,23,1,1
40378,40.766,-73.955,40.757,-73.972,12,1,1
49674,40.751,-73.97800000000002,40.739000000000004,-73.98,15,1,1
35528,40.686,-73.979,40.731,-73.99,23,1,1
50343,40.764,-73.97399999999998,40.754,-73.97800000000002,13,1,1
11020,40.749,-73.973,40.732,-73.994,22,1,1
57617,40.756,-73.991,40.754,-73.977,20,1,1
21505,40.74,-73.986,40.739000000000004,-74.006,16,1,1
38960,40.772,-73.982,40.766999999999996,-73.954,16,1,1
36686,40.772,-73.96300000000002,40.769,-73.954,12,1,1
44468,40.78,-73.95,40.771,-73.957,23,1,1
6126,40.734,-73.999,40.74,-74.008,15,1,1
23751,40.779,-73.94800000000002,40.751,-73.973,7,1,1
14635,40.760999999999996,-73.961,40.785,-73.954,17,1,1
