,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,hour,weekend,weekday
113477,40.732,-73.998,40.732,-74.008,21,False,True
343763,40.761,-73.968,40.747,-73.975,9,False,True
164777,40.741,-73.998,40.741,-73.999,21,False,True
92121,40.729,-74.007,40.705,-74.005,0,False,True
374878,40.767,-73.989,40.765,-73.984,11,False,True
194805,40.744,-73.98,40.726,-74.005,21,False,True
418931,40.773,-73.959,40.759,-73.975,7,False,True
104763,40.729,-73.983,40.75,-73.993,9,True,False
51242,40.72,-74.013,40.747,-73.993,22,False,True
297535,40.758,-73.998,40.765,-73.984,18,False,True
492888,40.797,-73.965,40.771,-73.873,14,False,True
117399,40.732,-73.992,40.765,-73.918,14,False,True
92065,40.729,-74.007,40.681,-73.993,23,True,False
55402,40.72,-73.998,40.708,-74.014,19,True,False
250021,40.752,-73.995,40.732,-73.978,20,False,True
426539,40.773,-73.876,40.765,-73.981,14,True,False
492118,40.797,-73.971,40.783,-73.951,9,False,True
73891,40.723,-73.989,40.762,-73.999,5,True,False
191402,40.744,-73.986,40.75,-73.978,12,False,True
175256,40.741,-73.98,40.714,-74.017,13,False,True
172808,40.741,-73.986,40.765,-73.957,15,False,True
354097,40.764,-73.989,40.765,-73.981,13,False,True
105833,40.729,-73.98,40.753,-73.981,13,False,True
361488,40.764,-73.977,40.78,-73.978,19,True,False
270510,40.755,-73.995,40.711,-74.011,19,False,True
154488,40.738,-73.983,40.714,-73.999,7,False,True
114827,40.732,-73.995,40.741,-73.978,21,False,True
68891,40.723,-73.998,40.729,-74.005,20,True,False
473942,40.785,-73.971,40.777,-73.984,8,False,True
414785,40.773,-73.977,40.759,-73.96,9,False,True
477566,40.788,-73.98,40.774,-73.984,5,False,True
171418,40.741,-73.986,40.726,-74.008,15,False,True
386769,40.767,-73.956,40.762,-73.984,8,False,True
4544,40.642,-73.784,40.762,-73.981,11,False,True
446678,40.779,-73.983,40.744,-73.984,15,False,True
333860,40.761,-73.98,40.759,-73.99,13,False,True
339424,40.761,-73.974,40.765,-73.981,15,False,True
161224,40.741,-74.007,40.768,-73.987,21,False,True
26815,40.708,-74.01,40.705,-74.014,9,False,True
81414,40.726,-74.001,40.744,-73.999,23,False,True
401055,40.77,-73.962,40.789,-73.957,13,False,True
135218,40.735,-73.986,40.741,-73.999,21,False,True
305933,40.758,-73.986,40.765,-73.999,13,False,True
174028,40.741,-73.983,40.744,-73.981,1,True,False
475306,40.785,-73.956,40.774,-73.966,12,False,True
338908,40.761,-73.974,40.756,-73.978,17,False,True
12838,40.678,-73.95,40.741,-73.981,4,False,True
7420,40.645,-73.79,40.783,-73.954,23,False,True
486535,40.791,-73.965,40.783,-73.96,8,False,True
136698,40.735,-73.983,40.747,-73.999,22,False,True
116411,40.732,-73.992,40.735,-73.999,15,False,True
361928,40.764,-73.974,40.744,-74.011,12,True,False
191901,40.744,-73.986,40.762,-73.99,23,False,True
326612,40.761,-73.989,40.762,-73.981,8,False,True
38316,40.714,-74.004,40.72,-73.999,12,False,True
338902,40.761,-73.974,40.756,-73.978,13,True,False
409178,40.77,-73.867,40.765,-73.981,19,False,True
379218,40.767,-73.983,40.774,-73.99,20,False,True
247264,40.749,-73.968,40.771,-73.954,13,False,True
268460,40.755,-74.004,40.75,-73.996,22,False,True
291071,40.755,-73.968,40.711,-74.011,13,True,False
425346,40.773,-73.876,40.69,-73.987,18,True,False
4321,40.642,-73.784,40.756,-73.984,21,False,True
15339,40.69,-73.995,40.684,-73.981,10,False,True
21422,40.705,-74.013,40.735,-74.008,21,False,True
241164,40.749,-73.977,40.705,-74.005,12,False,True
102109,40.729,-73.989,40.774,-73.96,18,False,True
292140,40.755,-73.968,40.753,-73.981,19,False,True
261175,40.752,-73.977,40.756,-73.984,10,False,True
462908,40.782,-73.974,40.741,-74.002,20,False,True
368518,40.764,-73.962,40.774,-73.957,17,False,True
73686,40.723,-73.989,40.747,-73.993,15,False,True
11999,40.675,-73.983,40.705,-74.005,0,True,False
427037,40.773,-73.873,40.639,-73.999,8,True,False
154916,40.738,-73.983,40.738,-74.008,17,False,True
243527,40.749,-73.977,40.771,-73.984,8,True,False
222124,40.749,-74.004,40.738,-73.987,17,False,True
487180,40.791,-73.947,40.831,-73.933,0,False,True
107819,40.732,-74.007,40.735,-73.999,13,False,True
147401,40.738,-73.995,40.75,-73.993,14,False,True
24604,40.705,-73.945,40.672,-73.996,4,True,False
51813,40.72,-74.01,40.726,-74.008,12,False,True
448127,40.779,-73.983,40.798,-73.969,15,False,True
82076,40.726,-74.001,40.795,-73.972,20,False,True
340055,40.761,-73.974,40.777,-73.957,13,False,True
71316,40.723,-73.995,40.744,-73.981,0,True,False
263267,40.752,-73.974,40.756,-73.963,19,False,True
319345,40.758,-73.965,40.756,-73.93,2,False,True
227426,40.749,-73.995,40.768,-73.954,14,False,True
297714,40.758,-73.998,40.786,-73.981,0,False,True
372863,40.767,-73.998,40.741,-73.987,12,False,True
138771,40.738,-74.01,40.729,-74.008,23,False,True
310381,40.758,-73.977,40.723,-73.999,13,False,True
328485,40.761,-73.986,40.756,-73.966,22,False,True
105225,40.729,-73.983,40.783,-73.951,2,False,True
373408,40.767,-73.995,40.771,-73.96,19,False,True
394726,40.77,-73.983,40.75,-73.996,21,True,False
421276,40.773,-73.956,40.774,-73.978,22,False,True
128968,40.735,-73.995,40.711,-73.96,23,False,True
356307,40.764,-73.983,40.732,-73.993,15,False,True
270366,40.755,-73.998,40.786,-73.978,17,True,False
357547,40.764,-73.983,40.765,-73.966,12,True,False
356297,40.764,-73.983,40.732,-74.002,21,False,True
294504,40.755,-73.962,40.744,-73.987,11,False,True
155581,40.738,-73.983,40.759,-73.987,21,False,True
430569,40.773,-73.873,40.852,-73.831,9,False,True
267909,40.752,-73.933,40.774,-73.954,22,False,True
367445,40.764,-73.965,40.792,-73.966,19,True,False
152150,40.738,-73.989,40.765,-73.975,11,False,True
451420,40.779,-73.962,40.765,-73.954,9,False,True
224008,40.749,-73.998,40.78,-73.954,21,False,True
103665,40.729,-73.983,40.711,-73.999,2,True,False
313675,40.758,-73.974,40.765,-73.987,23,False,True
497051,40.803,-73.968,40.762,-73.984,11,True,False
104690,40.729,-73.983,40.747,-73.996,15,False,True
299548,40.758,-73.992,40.738,-74.005,0,False,True
81946,40.726,-74.001,40.768,-73.918,22,False,True
95356,40.729,-74.001,40.693,-73.984,1,False,True
153486,40.738,-73.986,40.741,-73.981,21,False,True
206159,40.746,-73.995,40.759,-73.978,18,True,False
237516,40.749,-73.983,40.762,-73.972,22,False,True
481476,40.788,-73.956,40.732,-74.008,20,False,True
376608,40.767,-73.986,40.765,-73.93,4,False,True
73217,40.723,-73.989,40.729,-73.993,13,False,True
47138,40.717,-73.992,40.717,-73.987,18,False,True
38318,40.714,-74.004,40.72,-73.999,17,False,True
149299,40.738,-73.992,40.747,-73.99,14,False,True
154558,40.738,-73.983,40.72,-73.993,5,False,True
2733,40.642,-73.784,40.672,-73.957,0,False,True
89912,40.726,-73.986,40.867,-73.927,1,True,False
353094,40.764,-73.989,40.723,-74.011,1,False,True
481307,40.788,-73.968,40.795,-73.948,13,False,True
84786,40.726,-73.995,40.786,-73.978,23,False,True
95472,40.729,-74.001,40.714,-74.002,1,False,True
65095,40.723,-74.007,40.732,-73.999,14,True,False
117887,40.732,-73.989,40.714,-73.951,0,False,True
306391,40.758,-73.986,40.777,-73.957,19,False,True
387873,40.767,-73.953,40.732,-73.987,12,False,True
57532,40.72,-73.995,40.72,-73.996,13,False,True
308929,40.758,-73.98,40.744,-74.011,9,False,True
301699,40.758,-73.989,40.744,-73.99,20,False,True
104603,40.729,-73.983,40.744,-73.993,19,False,True
117373,40.732,-73.992,40.765,-73.981,17,False,True
255816,40.752,-73.986,40.777,-73.957,20,False,True
82556,40.726,-73.998,40.729,-73.996,16,False,True
279567,40.755,-73.986,40.774,-73.963,20,False,True
487621,40.794,-73.974,40.666,-73.984,18,False,True
274325,40.755,-73.992,40.762,-73.966,12,False,True
379978,40.767,-73.983,40.798,-73.972,14,False,True
275094,40.755,-73.992,40.78,-73.981,12,False,True
392338,40.767,-73.864,40.828,-73.951,16,False,True
219289,40.746,-73.974,40.765,-73.984,18,False,True
369792,40.764,-73.959,40.786,-73.951,0,True,False
194514,40.744,-73.983,40.792,-73.942,3,False,True
493662,40.797,-73.95,40.786,-73.954,20,False,True
16820,40.693,-73.942,40.687,-73.951,22,False,True
554,40.639,-73.79,40.75,-73.975,13,False,True
444346,40.776,-73.95,40.792,-73.972,12,True,False
216212,40.746,-73.98,40.762,-73.984,15,True,False
446109,40.779,-73.986,40.768,-73.984,11,True,False
442331,40.776,-73.953,40.762,-73.969,13,False,True
486024,40.791,-73.968,40.795,-73.969,20,True,False
184540,40.744,-73.995,40.726,-74.002,12,False,True
399585,40.77,-73.965,40.804,-73.963,9,False,True
472464,40.785,-73.974,40.636,-73.957,23,False,True
366948,40.764,-73.965,40.771,-73.957,14,False,True
233563,40.749,-73.989,40.75,-73.975,11,False,True
468773,40.782,-73.95,40.774,-73.876,6,False,True
446827,40.779,-73.983,40.756,-73.999,19,False,True
34765,40.714,-74.016,40.741,-74.002,1,False,True
256648,40.752,-73.983,40.747,-73.978,8,False,True
299319,40.758,-73.992,40.723,-73.993,22,False,True
406326,40.77,-73.95,40.768,-73.957,0,True,False
95796,40.729,-74.001,40.732,-73.996,19,False,True
241645,40.749,-73.977,40.732,-73.996,19,False,True
210508,40.746,-73.989,40.771,-73.963,17,False,True
412499,40.773,-73.983,40.759,-73.966,12,False,True
271599,40.755,-73.995,40.762,-73.996,13,True,False
34158,40.714,-74.016,40.711,-74.02,20,False,True
218829,40.746,-73.974,40.747,-73.996,18,False,True
29700,40.711,-74.016,40.759,-73.993,10,False,True
92131,40.729,-74.007,40.708,-74.017,14,False,True
117454,40.732,-73.992,40.771,-73.96,1,True,False
190925,40.744,-73.986,40.738,-73.993,16,False,True
388117,40.767,-73.953,40.753,-73.993,8,False,True
28401,40.708,-73.959,40.699,-73.918,1,True,False
8961,40.645,-73.778,40.759,-73.993,23,False,True
93088,40.729,-74.007,40.756,-73.975,14,False,True
37329,40.714,-74.01,40.75,-73.969,17,False,True
366960,40.764,-73.965,40.771,-73.954,15,False,True
269952,40.755,-73.998,40.753,-73.987,6,False,True
477048,40.785,-73.947,40.777,-73.957,6,False,True
268823,40.755,-74.001,40.72,-73.999,18,False,True
251243,40.752,-73.992,40.708,-74.017,16,False,True
237128,40.749,-73.983,40.753,-73.99,13,False,True
190189,40.744,-73.989,40.804,-73.963,17,True,False
400120,40.77,-73.962,40.759,-73.993,14,True,False
287334,40.755,-73.974,40.756,-73.99,21,False,True
474107,40.785,-73.971,40.783,-73.96,10,False,True
349249,40.761,-73.959,40.774,-73.984,23,False,True
218918,40.746,-73.974,40.75,-73.996,23,False,True
126691,40.735,-74.001,40.738,-74.011,2,True,False
442675,40.776,-73.953,40.771,-73.969,9,False,True
443692,40.776,-73.95,40.753,-73.984,18,False,True
342805,40.761,-73.971,40.78,-73.951,22,False,True
482677,40.788,-73.945,40.771,-73.948,13,False,True
82872,40.726,-73.998,40.747,-73.957,22,False,True
177446,40.741,-73.977,40.753,-73.969,21,False,True
503895,40.842,-73.942,40.828,-73.951,4,False,True
191239,40.744,-73.986,40.747,-73.984,15,False,True
32628,40.711,-73.962,40.702,-73.951,0,False,True
263603,40.752,-73.974,40.765,-73.987,0,False,True
248262,40.752,-74.004,40.753,-73.981,9,False,True
470888,40.785,-73.98,40.792,-73.945,14,False,True
278241,40.755,-73.986,40.735,-74.002,14,False,True
26627,40.708,-74.013,40.759,-73.975,12,False,True
246628,40.749,-73.971,40.753,-73.975,7,False,True
268143,40.752,-73.894,40.753,-73.885,23,False,True
423101,40.773,-73.95,40.75,-73.993,15,True,False
471698,40.785,-73.977,40.777,-73.984,14,False,True
263968,40.752,-73.974,40.774,-73.876,7,False,True
418065,40.773,-73.962,40.777,-73.963,21,False,True
360576,40.764,-73.977,40.747,-73.987,2,False,True
14987,40.687,-73.974,40.687,-73.993,23,False,True
103700,40.729,-73.983,40.714,-73.999,4,False,True
503473,40.83,-73.918,40.828,-73.918,15,False,True
335796,40.761,-73.977,40.741,-74.008,21,False,True
199898,40.744,-73.927,40.762,-73.921,16,False,True
221992,40.749,-74.004,40.732,-73.996,12,True,False
28670,40.711,-74.019,40.642,-73.783,7,False,True
170178,40.741,-73.989,40.741,-73.987,22,False,True
433731,40.776,-73.983,40.804,-73.942,19,False,True
306557,40.758,-73.986,40.801,-73.954,17,False,True
29427,40.711,-74.016,40.735,-74.011,23,False,True
47708,40.717,-73.992,40.738,-74.002,23,False,True
454460,40.779,-73.956,40.768,-73.984,9,False,True
286759,40.755,-73.974,40.744,-73.987,21,True,False
159408,40.741,-74.007,40.72,-73.984,2,True,False
409847,40.773,-73.992,40.771,-73.984,18,False,True
231587,40.749,-73.992,40.762,-73.987,20,False,True
377504,40.767,-73.983,40.738,-74.005,13,False,True
84207,40.726,-73.995,40.744,-73.984,1,False,True
70167,40.723,-73.998,40.807,-73.954,15,True,False
78437,40.726,-74.007,40.741,-73.996,0,False,True
490803,40.794,-73.945,40.765,-73.933,22,False,True
386390,40.767,-73.956,40.744,-73.981,17,False,True
117068,40.732,-73.992,40.75,-73.972,14,False,True
62663,40.72,-73.986,40.747,-73.993,9,False,True
183774,40.744,-73.998,40.75,-73.996,1,False,True
211869,40.746,-73.986,40.744,-74.002,18,False,True
306246,40.758,-73.986,40.771,-73.948,21,False,True
58994,40.72,-73.992,40.735,-73.981,2,False,True
109766,40.732,-74.004,40.735,-74.008,10,False,True
259898,40.752,-73.98,40.786,-73.984,10,False,True
243246,40.749,-73.977,40.762,-73.96,13,False,True
268302,40.755,-74.004,40.732,-74.005,13,False,True
494919,40.8,-73.968,40.783,-73.981,12,False,True
468428,40.782,-73.95,40.759,-73.963,13,True,False
420420,40.773,-73.956,40.747,-73.99,6,False,True
182446,40.744,-74.001,40.759,-73.996,11,False,True
401502,40.77,-73.959,40.75,-73.993,2,True,False
274538,40.755,-73.992,40.765,-73.969,9,False,True
481719,40.788,-73.956,40.774,-73.984,16,False,True
247200,40.749,-73.968,40.759,-73.969,11,False,True
358943,40.764,-73.98,40.75,-73.99,13,False,True
327910,40.761,-73.986,40.744,-73.999,21,False,True
294406,40.755,-73.965,40.81,-73.927,6,False,True
170262,40.741,-73.989,40.744,-73.975,23,False,True
48974,40.717,-73.989,40.726,-73.978,6,False,True
68809,40.723,-73.998,40.726,-73.996,0,True,False
508,40.639,-73.79,40.744,-73.993,20,False,True
215825,40.746,-73.98,40.747,-73.978,13,False,True
359271,40.764,-73.98,40.759,-73.987,8,False,True
325879,40.761,-73.989,40.741,-73.993,20,False,True
345872,40.761,-73.968,40.837,-73.939,20,False,True
281253,40.755,-73.983,40.771,-73.981,10,False,True
450988,40.779,-73.962,40.747,-74.005,14,False,True
490777,40.794,-73.945,40.741,-73.993,10,False,True
342667,40.761,-73.971,40.777,-73.96,17,False,True
23966,40.705,-74.007,40.75,-73.99,8,False,True
41027,40.714,-73.945,40.711,-73.969,2,False,True
470591,40.785,-73.98,40.78,-73.987,12,False,True
325601,40.761,-73.989,40.72,-74.002,2,False,True
428533,40.773,-73.873,40.744,-73.981,20,True,False
470810,40.785,-73.98,40.789,-73.972,18,False,True
493550,40.797,-73.953,40.783,-73.981,16,False,True
467951,40.782,-73.953,40.798,-73.942,17,False,True
275910,40.755,-73.989,40.723,-74.005,23,False,True
423611,40.773,-73.95,40.774,-73.984,17,False,True
96680,40.729,-73.998,40.729,-73.99,22,False,True
251635,40.752,-73.992,40.744,-73.984,13,False,True
392361,40.767,-73.864,40.84,-73.942,12,False,True
61384,40.72,-73.989,40.753,-73.993,15,False,True
128419,40.735,-73.998,40.753,-74.005,18,False,True
275173,40.755,-73.992,40.783,-73.96,10,False,True
95854,40.729,-74.001,40.735,-73.999,18,False,True
157933,40.741,-74.01,40.729,-74.005,0,False,True
57857,40.72,-73.995,40.732,-73.993,10,True,False
142508,40.738,-74.004,40.738,-74.011,9,False,True
358072,40.764,-73.983,40.783,-73.984,0,False,True
274853,40.755,-73.992,40.771,-73.948,23,False,True
414867,40.773,-73.977,40.765,-73.957,19,False,True
271057,40.755,-73.995,40.744,-73.99,20,True,False
472850,40.785,-73.974,40.765,-73.963,7,False,True
279743,40.755,-73.986,40.786,-73.957,22,False,True
447152,40.779,-73.983,40.765,-73.96,9,False,True
180154,40.744,-74.007,40.756,-73.993,0,True,False
374309,40.767,-73.989,40.714,-74.014,8,True,False
347582,40.761,-73.962,40.75,-73.993,3,False,True
116597,40.732,-73.992,40.738,-73.981,20,False,True
200310,40.744,-73.906,40.75,-73.888,3,True,False
420092,40.773,-73.956,40.702,-74.014,9,False,True
133049,40.735,-73.989,40.714,-74.017,19,False,True
145295,40.738,-73.998,40.726,-73.984,13,True,False
31451,40.711,-74.01,40.765,-73.993,20,False,True
55010,40.72,-74.001,40.75,-73.981,18,False,True
486328,40.791,-73.965,40.759,-73.987,10,True,False
465038,40.782,-73.959,40.777,-73.96,9,False,True
357384,40.764,-73.983,40.762,-73.981,9,False,True
221046,40.749,-74.007,40.741,-73.987,9,False,True
250214,40.752,-73.995,40.744,-73.984,13,False,True
82562,40.726,-73.998,40.729,-73.99,11,False,True
188959,40.744,-73.989,40.738,-73.999,7,False,True
162344,40.741,-74.004,40.75,-73.981,15,False,True
421624,40.773,-73.956,40.786,-73.942,2,True,False
249996,40.752,-73.995,40.732,-74.002,12,False,True
101496,40.729,-73.989,40.741,-73.984,21,False,True
326521,40.761,-73.989,40.759,-73.978,3,False,True
237466,40.749,-73.983,40.762,-73.981,6,False,True
238013,40.749,-73.98,40.642,-74.014,19,False,True
162215,40.741,-74.004,40.747,-73.996,5,False,True
30478,40.711,-74.01,40.672,-74.014,9,True,False
494989,40.8,-73.968,40.786,-73.972,7,False,True
137288,40.735,-73.98,40.738,-73.876,23,False,True
397063,40.77,-73.98,40.771,-73.963,19,False,True
239985,40.749,-73.98,40.759,-73.978,14,False,True
84689,40.726,-73.995,40.771,-73.987,18,False,True
152394,40.738,-73.989,40.777,-73.987,13,False,True
357380,40.764,-73.983,40.762,-73.984,17,False,True
464403,40.782,-73.959,40.726,-73.987,16,False,True
282270,40.755,-73.98,40.744,-74.002,15,False,True
388683,40.767,-73.953,40.777,-73.99,10,True,False
413525,40.773,-73.983,40.783,-73.981,17,False,True
395697,40.77,-73.983,40.771,-73.969,14,False,True
51584,40.72,-74.01,40.636,-73.969,0,False,True
87093,40.726,-73.989,40.717,-74.005,9,False,True
498557,40.803,-73.95,40.798,-73.972,16,False,True
438979,40.776,-73.959,40.771,-73.966,20,False,True
213812,40.746,-73.983,40.741,-74.002,7,False,True
452707,40.779,-73.959,40.768,-73.963,10,False,True
468393,40.782,-73.95,40.759,-73.984,6,False,True
77042,40.726,-74.01,40.717,-73.996,2,False,True
99927,40.729,-73.992,40.762,-73.981,19,False,True
484395,40.791,-73.974,40.792,-73.966,12,False,True
105519,40.729,-73.98,40.726,-73.99,20,False,True
500798,40.809,-73.953,40.807,-73.942,7,False,True
130300,40.735,-73.995,40.762,-73.969,15,False,True
492805,40.797,-73.965,40.75,-73.981,8,False,True
235653,40.749,-73.986,40.756,-73.993,21,False,True
124492,40.735,-74.007,40.738,-73.984,12,False,True
22265,40.705,-74.01,40.726,-73.996,13,True,False
172050,40.741,-73.986,40.747,-74.005,8,False,True
137456,40.735,-73.98,40.744,-73.981,17,False,True
19280,40.702,-74.01,40.69,-73.972,20,False,True
333079,40.761,-73.98,40.744,-73.99,23,False,True
227615,40.749,-73.995,40.774,-73.981,20,False,True
4522,40.642,-73.784,40.762,-73.984,12,False,True
316352,40.758,-73.971,40.771,-73.948,21,False,True
140718,40.738,-74.007,40.744,-73.996,0,True,False
12458,40.678,-73.995,40.69,-73.996,18,False,True
342735,40.761,-73.971,40.78,-73.984,20,False,True
361261,40.764,-73.977,40.771,-73.963,11,False,True
268752,40.755,-74.004,40.846,-73.942,16,True,False
93824,40.729,-74.004,40.726,-74.008,17,False,True
54847,40.72,-74.001,40.741,-74.002,9,False,True
448151,40.779,-73.983,40.801,-73.969,13,False,True
421727,40.773,-73.956,40.804,-73.942,6,False,True
211556,40.746,-73.986,40.735,-73.987,6,False,True
466751,40.782,-73.953,40.648,-73.783,8,False,True
337297,40.761,-73.977,40.789,-73.957,1,False,True
169450,40.741,-73.992,40.762,-73.972,16,False,True
116368,40.732,-73.992,40.735,-74.011,14,False,True
429925,40.773,-73.873,40.774,-73.957,16,False,True
268495,40.755,-74.004,40.75,-73.981,10,False,True
277104,40.755,-73.989,40.759,-73.969,19,False,True
307558,40.758,-73.983,40.759,-73.993,21,False,True
173881,40.741,-73.983,40.741,-73.993,11,True,False
98637,40.729,-73.992,40.723,-73.981,0,False,True
36531,40.714,-74.01,40.717,-74.002,13,False,True
258832,40.752,-73.98,40.756,-73.972,14,False,True
44980,40.717,-74.001,40.723,-73.999,13,True,False
42923,40.717,-74.01,40.78,-73.978,20,False,True
495980,40.8,-73.959,40.765,-73.954,15,True,False
324041,40.761,-73.995,40.765,-73.981,1,False,True
193646,40.744,-73.983,40.747,-73.981,1,False,True
23466,40.705,-74.007,40.714,-73.948,23,False,True
337389,40.761,-73.974,40.642,-73.783,15,True,False
100709,40.729,-73.989,40.717,-73.996,16,False,True
384818,40.767,-73.959,40.714,-73.876,18,False,True
379926,40.767,-73.983,40.792,-73.966,5,False,True
4465,40.642,-73.784,40.759,-73.96,9,False,True
231581,40.749,-73.992,40.762,-73.987,17,False,True
19868,40.702,-74.01,40.762,-73.972,10,False,True
218087,40.746,-73.974,40.693,-73.996,16,False,True
317532,40.758,-73.968,40.759,-74.005,17,False,True
388280,40.767,-73.953,40.759,-73.972,7,False,True
260709,40.752,-73.977,40.744,-74.005,21,False,True
468590,40.782,-73.95,40.768,-73.96,23,False,True
2112,40.642,-73.79,40.762,-73.96,10,False,True
480554,40.788,-73.971,40.789,-73.954,6,False,True
26956,40.708,-74.01,40.72,-73.999,23,False,True
469819,40.785,-73.98,40.744,-74.005,16,False,True
458023,40.779,-73.947,40.717,-73.993,19,False,True
279929,40.755,-73.983,40.702,-73.945,23,False,True
494831,40.8,-73.968,40.774,-73.873,7,False,True
434259,40.776,-73.98,40.759,-73.993,17,False,True
502532,40.818,-73.939,40.762,-73.987,8,False,True
378867,40.767,-73.983,40.765,-73.957,13,False,True
438336,40.776,-73.959,40.744,-73.987,15,False,True
115668,40.732,-73.992,40.717,-73.99,0,False,True
448404,40.779,-73.98,40.747,-73.993,15,False,True
326789,40.761,-73.989,40.768,-73.987,3,False,True
445921,40.779,-73.986,40.756,-74.002,8,False,True
432250,40.776,-73.983,40.753,-73.981,10,False,True
400015,40.77,-73.962,40.753,-73.972,20,False,True
275562,40.755,-73.992,40.849,-73.93,7,False,True
423710,40.773,-73.95,40.777,-73.957,1,False,True
307457,40.758,-73.983,40.756,-73.987,11,False,True
111565,40.732,-74.001,40.726,-73.981,23,False,True
382007,40.767,-73.965,40.612,-73.978,17,False,True
145995,40.738,-73.998,40.753,-73.984,17,False,True
356169,40.764,-73.983,40.72,-73.99,10,False,True
370395,40.764,-73.956,40.747,-73.972,10,False,True
164252,40.741,-73.998,40.723,-73.993,13,False,True
70735,40.723,-73.995,40.723,-73.984,21,True,False
157365,40.738,-73.974,40.747,-73.978,12,False,True
152230,40.738,-73.989,40.768,-73.966,10,False,True
187513,40.744,-73.992,40.759,-73.975,22,False,True
178621,40.741,-73.921,40.75,-73.948,7,False,True
113859,40.732,-73.998,40.75,-73.996,6,False,True
147310,40.738,-73.995,40.747,-73.993,6,False,True
50873,40.72,-74.013,40.714,-74.017,19,False,True
3977,40.642,-73.784,40.747,-73.993,5,False,True
478459,40.788,-73.977,40.771,-73.984,9,False,True
486171,40.791,-73.968,40.807,-73.966,6,True,False
235674,40.749,-73.986,40.756,-73.987,22,False,True
379837,40.767,-73.983,40.789,-73.978,2,True,False
98342,40.729,-73.992,40.711,-73.966,23,False,True
61024,40.72,-73.989,40.741,-73.981,3,False,True
72000,40.723,-73.992,40.702,-74.014,12,True,False
486057,40.791,-73.968,40.798,-73.972,15,True,False
483521,40.791,-73.974,40.702,-74.014,19,True,False
449,40.639,-73.79,40.729,-74.002,0,False,True
340612,40.761,-73.971,40.696,-73.996,20,False,True
251264,40.752,-73.992,40.714,-74.017,14,False,True
383375,40.767,-73.962,40.726,-74.002,20,False,True
393501,40.77,-73.989,40.777,-73.984,15,False,True
227785,40.749,-73.995,40.777,-73.954,22,True,False
194377,40.744,-73.983,40.774,-73.966,14,False,True
435606,40.776,-73.977,40.777,-73.987,11,False,True
291389,40.755,-73.968,40.732,-73.99,21,False,True
326908,40.761,-73.989,40.774,-73.993,21,True,False
397693,40.77,-73.968,40.756,-73.996,14,False,True
50980,40.72,-74.013,40.723,-74.005,14,False,True
409112,40.77,-73.867,40.762,-73.984,18,False,True
159501,40.741,-74.007,40.723,-73.993,18,False,True
291101,40.755,-73.968,40.717,-74.011,16,False,True
410615,40.773,-73.989,40.777,-73.984,10,False,True
414411,40.773,-73.98,40.771,-73.99,18,False,True
121309,40.732,-73.983,40.729,-73.999,11,False,True
423664,40.773,-73.95,40.774,-73.954,23,False,True
422167,40.773,-73.953,40.759,-73.966,23,False,True
320276,40.758,-73.962,40.747,-73.957,16,False,True
344455,40.761,-73.968,40.762,-73.984,13,False,True
22118,40.705,-74.01,40.72,-74.002,8,False,True
283541,40.755,-73.977,40.711,-74.011,19,False,True
197693,40.744,-73.977,40.75,-73.987,8,False,True
221814,40.749,-74.004,40.717,-73.99,21,False,True
186558,40.744,-73.992,40.735,-73.987,17,False,True
223708,40.749,-73.998,40.75,-73.996,13,False,True
59416,40.72,-73.989,40.672,-73.996,1,False,True
460330,40.782,-73.983,40.891,-73.9,13,False,True
357256,40.764,-73.983,40.759,-73.984,16,False,True
338291,40.761,-73.974,40.744,-73.978,22,False,True
241783,40.749,-73.977,40.735,-73.975,12,True,False
39168,40.714,-73.998,40.756,-73.978,14,True,False
362763,40.764,-73.974,40.783,-73.96,21,False,True
409017,40.77,-73.867,40.759,-73.987,14,False,True
67854,40.723,-74.001,40.762,-73.978,12,False,True
459917,40.782,-73.983,40.777,-73.987,22,False,True
123418,40.735,-74.01,40.714,-74.017,18,False,True
141486,40.738,-74.007,40.771,-73.984,13,False,True
22024,40.705,-74.01,40.717,-74.011,18,False,True
305347,40.758,-73.986,40.753,-73.939,19,True,False
319360,40.758,-73.965,40.759,-73.993,19,False,True
431736,40.776,-73.986,40.774,-73.987,18,False,True
109243,40.732,-74.004,40.72,-74.002,0,False,True
125139,40.735,-74.007,40.78,-73.987,14,True,False
467948,40.782,-73.953,40.798,-73.942,7,False,True
460719,40.782,-73.98,40.759,-73.984,11,False,True
281114,40.755,-73.983,40.765,-73.978,18,False,True
78039,40.726,-74.007,40.714,-73.993,2,False,True
447361,40.779,-73.983,40.771,-73.957,16,False,True
101299,40.729,-73.989,40.735,-73.996,16,False,True
394035,40.77,-73.986,40.774,-73.951,16,False,True
502473,40.818,-73.947,40.792,-73.969,18,False,True
130151,40.735,-73.995,40.756,-74.002,8,False,True
323403,40.761,-73.998,40.786,-73.981,15,False,True
87714,40.726,-73.989,40.75,-73.99,8,False,True
329212,40.761,-73.986,40.777,-73.981,11,False,True
385352,40.767,-73.959,40.756,-73.972,12,False,True
270027,40.755,-73.998,40.756,-73.987,21,True,False
28736,40.711,-74.019,40.708,-74.014,10,False,True
80513,40.726,-74.001,40.711,-74.017,9,False,True
261807,40.752,-73.977,40.774,-73.96,16,False,True
10313,40.648,-73.784,40.75,-73.978,21,False,True
